Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Edat_quinquennal,Nombre
2021,9,Sant Andreu,62,el Congrés i els Indians,Dones,65-69 anys,82
2021,9,Sant Andreu,63,Navas,Dones,65-69 anys,145
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dones,65-69 anys,300
2021,10,Sant Martí,65,el Clot,Dones,65-69 anys,166
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dones,65-69 anys,95
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dones,65-69 anys,51
2021,10,Sant Martí,68,el Poblenou,Dones,65-69 anys,133
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dones,65-69 anys,58
2021,10,Sant Martí,70,el Besòs i el Maresme,Dones,65-69 anys,109
2021,10,Sant Martí,71,Provençals del Poblenou,Dones,65-69 anys,118
2021,10,Sant Martí,72,Sant Martí de Provençals,Dones,65-69 anys,168
2021,10,Sant Martí,73,la Verneda i la Pau,Dones,65-69 anys,171
2021,1,Ciutat Vella,1,el Raval,Dones,70-74 anys,178
2021,1,Ciutat Vella,2,el Barri Gòtic,Dones,70-74 anys,59
2021,1,Ciutat Vella,3,la Barceloneta,Dones,70-74 anys,106
2021,9,Sant Andreu,61,la Sagrera,Dones,65-69 anys,201
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dones,70-74 anys,143
2021,9,Sant Andreu,60,Sant Andreu,Dones,65-69 anys,359
2021,9,Sant Andreu,58,Baró de Viver,Dones,65-69 anys,14
2021,7,Horta-Guinardó,43,Horta,Dones,65-69 anys,142
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dones,65-69 anys,163
2021,8,Nou Barris,45,Porta,Dones,65-69 anys,145
2021,8,Nou Barris,46,el Turó de la Peira,Dones,65-69 anys,87
2021,8,Nou Barris,47,Can Peguera,Dones,65-69 anys,11
2021,8,Nou Barris,48,la Guineueta,Dones,65-69 anys,97
2021,8,Nou Barris,49,Canyelles,Dones,65-69 anys,56
2021,8,Nou Barris,50,les Roquetes,Dones,65-69 anys,68
2021,8,Nou Barris,51,Verdun,Dones,65-69 anys,94
2021,8,Nou Barris,52,la Prosperitat,Dones,65-69 anys,130
2021,8,Nou Barris,53,la Trinitat Nova,Dones,65-69 anys,53
2021,8,Nou Barris,54,Torre Baró,Dones,65-69 anys,6
2021,8,Nou Barris,55,Ciutat Meridiana,Dones,65-69 anys,39
2021,8,Nou Barris,56,Vallbona,Dones,65-69 anys,8
2021,9,Sant Andreu,57,la Trinitat Vella,Dones,65-69 anys,36
2021,9,Sant Andreu,59,el Bon Pastor,Dones,65-69 anys,55
2021,2,Eixample,5,el Fort Pienc,Dones,70-74 anys,230
2021,2,Eixample,6,la Sagrada Família,Dones,70-74 anys,461
2021,2,Eixample,7,la Dreta de l'Eixample,Dones,70-74 anys,319
2021,6,Gràcia,28,Vallcarca i els Penitents,Dones,70-74 anys,146
2021,6,Gràcia,29,el Coll,Dones,70-74 anys,57
2021,6,Gràcia,30,la Salut,Dones,70-74 anys,136
2021,6,Gràcia,31,la Vila de Gràcia,Dones,70-74 anys,380
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dones,70-74 anys,333
2021,7,Horta-Guinardó,33,el Baix Guinardó,Dones,70-74 anys,191
2021,7,Horta-Guinardó,34,Can Baró,Dones,70-74 anys,66
2021,7,Horta-Guinardó,35,el Guinardó,Dones,70-74 anys,288
2021,7,Horta-Guinardó,36,la Font d'en Fargues,Dones,70-74 anys,85
2021,7,Horta-Guinardó,37,el Carmel,Dones,70-74 anys,215
2021,7,Horta-Guinardó,38,la Teixonera,Dones,70-74 anys,86
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dones,70-74 anys,59
2021,7,Horta-Guinardó,40,Montbau,Dones,70-74 anys,26
2021,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,70-74 anys,58
2021,7,Horta-Guinardó,42,la Clota,Dones,70-74 anys,4
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dones,70-74 anys,283
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dones,70-74 anys,402
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dones,70-74 anys,201
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dones,70-74 anys,108
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dones,70-74 anys,354
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,Dones,70-74 anys,488
2021,2,Eixample,10,Sant Antoni,Dones,70-74 anys,271
2021,3,Sants-Montjuïc,11,el Poble Sec,Dones,70-74 anys,210
2021,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dones,70-74 anys,8
2021,3,Sants-Montjuïc,13,la Marina de Port,Dones,70-74 anys,207
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,Dones,70-74 anys,74
2021,7,Horta-Guinardó,42,la Clota,Dones,65-69 anys,3
2021,3,Sants-Montjuïc,15,Hostafrancs,Dones,70-74 anys,116
2021,3,Sants-Montjuïc,17,Sants - Badal,Dones,70-74 anys,183
2021,3,Sants-Montjuïc,18,Sants,Dones,70-74 anys,298
2021,4,Les Corts,19,les Corts,Dones,70-74 anys,459
2021,4,Les Corts,20,la Maternitat i Sant Ramon,Dones,70-74 anys,234
2021,4,Les Corts,21,Pedralbes,Dones,70-74 anys,89
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dones,70-74 anys,26
2021,5,Sarrià-Sant Gervasi,23,Sarrià,Dones,70-74 anys,136
2021,3,Sants-Montjuïc,16,la Bordeta,Dones,70-74 anys,162
2021,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,65-69 anys,31
2021,7,Horta-Guinardó,40,Montbau,Dones,65-69 anys,25
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dones,65-69 anys,41
2021,9,Sant Andreu,58,Baró de Viver,Dones,60-64 anys,13
2021,9,Sant Andreu,59,el Bon Pastor,Dones,60-64 anys,52
2021,9,Sant Andreu,60,Sant Andreu,Dones,60-64 anys,328
2021,9,Sant Andreu,61,la Sagrera,Dones,60-64 anys,166
2021,9,Sant Andreu,62,el Congrés i els Indians,Dones,60-64 anys,75
2021,9,Sant Andreu,63,Navas,Dones,60-64 anys,119
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dones,60-64 anys,198
2021,10,Sant Martí,65,el Clot,Dones,60-64 anys,146
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dones,60-64 anys,76
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dones,60-64 anys,54
2021,10,Sant Martí,68,el Poblenou,Dones,60-64 anys,140
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dones,60-64 anys,54
2021,10,Sant Martí,70,el Besòs i el Maresme,Dones,60-64 anys,131
2021,10,Sant Martí,71,Provençals del Poblenou,Dones,60-64 anys,108
2021,10,Sant Martí,72,Sant Martí de Provençals,Dones,60-64 anys,139
2021,9,Sant Andreu,57,la Trinitat Vella,Dones,60-64 anys,31
2021,8,Nou Barris,56,Vallbona,Dones,60-64 anys,4
2021,8,Nou Barris,55,Ciutat Meridiana,Dones,60-64 anys,38
2021,8,Nou Barris,54,Torre Baró,Dones,60-64 anys,9
2021,7,Horta-Guinardó,38,la Teixonera,Dones,60-64 anys,54
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dones,60-64 anys,28
2021,7,Horta-Guinardó,40,Montbau,Dones,60-64 anys,24
2021,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,60-64 anys,25
2021,7,Horta-Guinardó,42,la Clota,Dones,60-64 anys,3
2021,7,Horta-Guinardó,43,Horta,Dones,60-64 anys,147
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dones,60-64 anys,152
2021,10,Sant Martí,73,la Verneda i la Pau,Dones,60-64 anys,132
2021,8,Nou Barris,45,Porta,Dones,60-64 anys,130
2021,8,Nou Barris,47,Can Peguera,Dones,60-64 anys,18
2021,8,Nou Barris,48,la Guineueta,Dones,60-64 anys,60
2021,8,Nou Barris,49,Canyelles,Dones,60-64 anys,44
2021,8,Nou Barris,50,les Roquetes,Dones,60-64 anys,72
2021,8,Nou Barris,51,Verdun,Dones,60-64 anys,72
2021,8,Nou Barris,52,la Prosperitat,Dones,60-64 anys,110
2021,8,Nou Barris,53,la Trinitat Nova,Dones,60-64 anys,46
2021,8,Nou Barris,46,el Turó de la Peira,Dones,60-64 anys,61
2021,7,Horta-Guinardó,43,Horta,Dones,70-74 anys,209
2021,1,Ciutat Vella,1,el Raval,Dones,65-69 anys,169
2021,1,Ciutat Vella,3,la Barceloneta,Dones,65-69 anys,85
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dones,65-69 anys,67
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dones,65-69 anys,136
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dones,65-69 anys,304
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dones,65-69 anys,241
2021,6,Gràcia,28,Vallcarca i els Penitents,Dones,65-69 anys,113
2021,6,Gràcia,29,el Coll,Dones,65-69 anys,63
2021,6,Gràcia,30,la Salut,Dones,65-69 anys,100
2021,6,Gràcia,31,la Vila de Gràcia,Dones,65-69 anys,331
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dones,65-69 anys,276
2021,7,Horta-Guinardó,33,el Baix Guinardó,Dones,65-69 anys,154
2021,7,Horta-Guinardó,34,Can Baró,Dones,65-69 anys,61
2021,7,Horta-Guinardó,35,el Guinardó,Dones,65-69 anys,219
2021,7,Horta-Guinardó,36,la Font d'en Fargues,Dones,65-69 anys,54
2021,7,Horta-Guinardó,37,el Carmel,Dones,65-69 anys,179
2021,7,Horta-Guinardó,38,la Teixonera,Dones,65-69 anys,53
2021,5,Sarrià-Sant Gervasi,23,Sarrià,Dones,65-69 anys,145
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dones,65-69 anys,21
2021,4,Les Corts,21,Pedralbes,Dones,65-69 anys,57
2021,4,Les Corts,20,la Maternitat i Sant Ramon,Dones,65-69 anys,155
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dones,65-69 anys,96
2021,2,Eixample,5,el Fort Pienc,Dones,65-69 anys,221
2021,2,Eixample,6,la Sagrada Família,Dones,65-69 anys,373
2021,2,Eixample,7,la Dreta de l'Eixample,Dones,65-69 anys,316
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dones,65-69 anys,292
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,Dones,65-69 anys,422
2021,2,Eixample,10,Sant Antoni,Dones,65-69 anys,245
2021,1,Ciutat Vella,2,el Barri Gòtic,Dones,65-69 anys,84
2021,3,Sants-Montjuïc,11,el Poble Sec,Dones,65-69 anys,206
2021,3,Sants-Montjuïc,13,la Marina de Port,Dones,65-69 anys,161
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,Dones,65-69 anys,85
2021,3,Sants-Montjuïc,15,Hostafrancs,Dones,65-69 anys,110
2021,3,Sants-Montjuïc,16,la Bordeta,Dones,65-69 anys,139
2021,3,Sants-Montjuïc,17,Sants - Badal,Dones,65-69 anys,151
2021,3,Sants-Montjuïc,18,Sants,Dones,65-69 anys,241
2021,4,Les Corts,19,les Corts,Dones,65-69 anys,373
2021,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dones,65-69 anys,9
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dones,70-74 anys,246
2021,8,Nou Barris,45,Porta,Dones,70-74 anys,211
2021,8,Nou Barris,46,el Turó de la Peira,Dones,70-74 anys,77
2021,10,Sant Martí,72,Sant Martí de Provençals,Dones,75-79 anys,254
2021,10,Sant Martí,73,la Verneda i la Pau,Dones,75-79 anys,268
2021,1,Ciutat Vella,1,el Raval,Dones,80-84 anys,179
2021,1,Ciutat Vella,2,el Barri Gòtic,Dones,80-84 anys,71
2021,1,Ciutat Vella,3,la Barceloneta,Dones,80-84 anys,134
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dones,80-84 anys,107
2021,2,Eixample,5,el Fort Pienc,Dones,80-84 anys,252
2021,2,Eixample,6,la Sagrada Família,Dones,80-84 anys,399
2021,2,Eixample,7,la Dreta de l'Eixample,Dones,80-84 anys,300
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dones,80-84 anys,357
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,Dones,80-84 anys,463
2021,2,Eixample,10,Sant Antoni,Dones,80-84 anys,350
2021,3,Sants-Montjuïc,11,el Poble Sec,Dones,80-84 anys,269
2021,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dones,80-84 anys,7
2021,3,Sants-Montjuïc,13,la Marina de Port,Dones,80-84 anys,222
2021,10,Sant Martí,71,Provençals del Poblenou,Dones,75-79 anys,114
2021,10,Sant Martí,70,el Besòs i el Maresme,Dones,75-79 anys,110
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dones,75-79 anys,57
2021,10,Sant Martí,68,el Poblenou,Dones,75-79 anys,203
2021,8,Nou Barris,52,la Prosperitat,Dones,75-79 anys,287
2021,8,Nou Barris,53,la Trinitat Nova,Dones,75-79 anys,44
2021,8,Nou Barris,54,Torre Baró,Dones,75-79 anys,8
2021,8,Nou Barris,55,Ciutat Meridiana,Dones,75-79 anys,73
2021,8,Nou Barris,56,Vallbona,Dones,75-79 anys,5
2021,9,Sant Andreu,57,la Trinitat Vella,Dones,75-79 anys,48
2021,9,Sant Andreu,58,Baró de Viver,Dones,75-79 anys,13
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,Dones,80-84 anys,78
2021,9,Sant Andreu,59,el Bon Pastor,Dones,75-79 anys,77
2021,9,Sant Andreu,61,la Sagrera,Dones,75-79 anys,240
2021,9,Sant Andreu,62,el Congrés i els Indians,Dones,75-79 anys,117
2021,9,Sant Andreu,63,Navas,Dones,75-79 anys,220
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dones,75-79 anys,353
2021,10,Sant Martí,65,el Clot,Dones,75-79 anys,199
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dones,75-79 anys,117
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dones,75-79 anys,32
2021,9,Sant Andreu,60,Sant Andreu,Dones,75-79 anys,436
2021,8,Nou Barris,51,Verdun,Dones,75-79 anys,108
2021,3,Sants-Montjuïc,15,Hostafrancs,Dones,80-84 anys,89
2021,3,Sants-Montjuïc,17,Sants - Badal,Dones,80-84 anys,169
2021,7,Horta-Guinardó,38,la Teixonera,Dones,80-84 anys,101
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dones,80-84 anys,91
2021,7,Horta-Guinardó,40,Montbau,Dones,80-84 anys,63
2021,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,80-84 anys,69
2021,7,Horta-Guinardó,42,la Clota,Dones,80-84 anys,4
2021,7,Horta-Guinardó,43,Horta,Dones,80-84 anys,249
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dones,80-84 anys,231
2021,8,Nou Barris,45,Porta,Dones,80-84 anys,259
2021,8,Nou Barris,46,el Turó de la Peira,Dones,80-84 anys,149
2021,8,Nou Barris,47,Can Peguera,Dones,80-84 anys,28
2021,8,Nou Barris,48,la Guineueta,Dones,80-84 anys,172
2021,8,Nou Barris,49,Canyelles,Dones,80-84 anys,55
2021,8,Nou Barris,50,les Roquetes,Dones,80-84 anys,98
2021,8,Nou Barris,51,Verdun,Dones,80-84 anys,135
2021,8,Nou Barris,52,la Prosperitat,Dones,80-84 anys,295
2021,7,Horta-Guinardó,37,el Carmel,Dones,80-84 anys,277
2021,7,Horta-Guinardó,36,la Font d'en Fargues,Dones,80-84 anys,73
2021,7,Horta-Guinardó,35,el Guinardó,Dones,80-84 anys,287
2021,7,Horta-Guinardó,34,Can Baró,Dones,80-84 anys,92
2021,3,Sants-Montjuïc,18,Sants,Dones,80-84 anys,316
2021,4,Les Corts,19,les Corts,Dones,80-84 anys,385
2021,4,Les Corts,20,la Maternitat i Sant Ramon,Dones,80-84 anys,197
2021,4,Les Corts,21,Pedralbes,Dones,80-84 anys,86
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dones,80-84 anys,13
2021,5,Sarrià-Sant Gervasi,23,Sarrià,Dones,80-84 anys,146
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dones,80-84 anys,103
2021,3,Sants-Montjuïc,16,la Bordeta,Dones,80-84 anys,142
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dones,80-84 anys,188
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dones,80-84 anys,215
2021,6,Gràcia,28,Vallcarca i els Penitents,Dones,80-84 anys,143
2021,6,Gràcia,29,el Coll,Dones,80-84 anys,64
2021,6,Gràcia,30,la Salut,Dones,80-84 anys,115
2021,6,Gràcia,31,la Vila de Gràcia,Dones,80-84 anys,355
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dones,80-84 anys,319
2021,7,Horta-Guinardó,33,el Baix Guinardó,Dones,80-84 anys,226
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dones,80-84 anys,422
2021,7,Horta-Guinardó,36,la Font d'en Fargues,Dones,60-64 anys,41
2021,8,Nou Barris,50,les Roquetes,Dones,75-79 anys,103
2021,8,Nou Barris,48,la Guineueta,Dones,75-79 anys,183
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dones,70-74 anys,53
2021,10,Sant Martí,68,el Poblenou,Dones,70-74 anys,156
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dones,70-74 anys,72
2021,10,Sant Martí,70,el Besòs i el Maresme,Dones,70-74 anys,97
2021,10,Sant Martí,71,Provençals del Poblenou,Dones,70-74 anys,111
2021,10,Sant Martí,72,Sant Martí de Provençals,Dones,70-74 anys,203
2021,10,Sant Martí,73,la Verneda i la Pau,Dones,70-74 anys,215
2021,1,Ciutat Vella,1,el Raval,Dones,75-79 anys,181
2021,1,Ciutat Vella,2,el Barri Gòtic,Dones,75-79 anys,65
2021,1,Ciutat Vella,3,la Barceloneta,Dones,75-79 anys,105
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dones,75-79 anys,117
2021,2,Eixample,5,el Fort Pienc,Dones,75-79 anys,224
2021,2,Eixample,6,la Sagrada Família,Dones,75-79 anys,449
2021,2,Eixample,7,la Dreta de l'Eixample,Dones,75-79 anys,323
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dones,75-79 anys,345
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dones,70-74 anys,127
2021,10,Sant Martí,65,el Clot,Dones,70-74 anys,190
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dones,70-74 anys,342
2021,9,Sant Andreu,63,Navas,Dones,70-74 anys,198
2021,8,Nou Barris,47,Can Peguera,Dones,70-74 anys,15
2021,8,Nou Barris,48,la Guineueta,Dones,70-74 anys,132
2021,8,Nou Barris,49,Canyelles,Dones,70-74 anys,73
2021,8,Nou Barris,50,les Roquetes,Dones,70-74 anys,89
2021,8,Nou Barris,51,Verdun,Dones,70-74 anys,98
2021,8,Nou Barris,52,la Prosperitat,Dones,70-74 anys,208
2021,8,Nou Barris,53,la Trinitat Nova,Dones,70-74 anys,44
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,Dones,75-79 anys,523
2021,8,Nou Barris,54,Torre Baró,Dones,70-74 anys,14
2021,8,Nou Barris,56,Vallbona,Dones,70-74 anys,3
2021,9,Sant Andreu,57,la Trinitat Vella,Dones,70-74 anys,54
2021,9,Sant Andreu,58,Baró de Viver,Dones,70-74 anys,12
2021,9,Sant Andreu,59,el Bon Pastor,Dones,70-74 anys,64
2021,9,Sant Andreu,60,Sant Andreu,Dones,70-74 anys,461
2021,9,Sant Andreu,61,la Sagrera,Dones,70-74 anys,242
2021,9,Sant Andreu,62,el Congrés i els Indians,Dones,70-74 anys,78
2021,8,Nou Barris,55,Ciutat Meridiana,Dones,70-74 anys,68
2021,8,Nou Barris,49,Canyelles,Dones,75-79 anys,74
2021,2,Eixample,10,Sant Antoni,Dones,75-79 anys,335
2021,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dones,75-79 anys,6
2021,7,Horta-Guinardó,33,el Baix Guinardó,Dones,75-79 anys,244
2021,7,Horta-Guinardó,34,Can Baró,Dones,75-79 anys,70
2021,7,Horta-Guinardó,35,el Guinardó,Dones,75-79 anys,302
2021,7,Horta-Guinardó,36,la Font d'en Fargues,Dones,75-79 anys,65
2021,7,Horta-Guinardó,37,el Carmel,Dones,75-79 anys,262
2021,7,Horta-Guinardó,38,la Teixonera,Dones,75-79 anys,102
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dones,75-79 anys,59
2021,7,Horta-Guinardó,40,Montbau,Dones,75-79 anys,42
2021,7,Horta-Guinardó,41,la Vall d'Hebron,Dones,75-79 anys,64
2021,7,Horta-Guinardó,42,la Clota,Dones,75-79 anys,1
2021,7,Horta-Guinardó,43,Horta,Dones,75-79 anys,244
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dones,75-79 anys,253
2021,8,Nou Barris,45,Porta,Dones,75-79 anys,207
2021,8,Nou Barris,46,el Turó de la Peira,Dones,75-79 anys,89
2021,8,Nou Barris,47,Can Peguera,Dones,75-79 anys,14
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dones,75-79 anys,331
2021,6,Gràcia,31,la Vila de Gràcia,Dones,75-79 anys,391
2021,6,Gràcia,30,la Salut,Dones,75-79 anys,139
2021,6,Gràcia,29,el Coll,Dones,75-79 anys,67
2021,3,Sants-Montjuïc,13,la Marina de Port,Dones,75-79 anys,200
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,Dones,75-79 anys,97
2021,3,Sants-Montjuïc,15,Hostafrancs,Dones,75-79 anys,108
2021,3,Sants-Montjuïc,16,la Bordeta,Dones,75-79 anys,138
2021,3,Sants-Montjuïc,17,Sants - Badal,Dones,75-79 anys,175
2021,3,Sants-Montjuïc,18,Sants,Dones,75-79 anys,332
2021,4,Les Corts,19,les Corts,Dones,75-79 anys,439
2021,3,Sants-Montjuïc,11,el Poble Sec,Dones,75-79 anys,228
2021,4,Les Corts,20,la Maternitat i Sant Ramon,Dones,75-79 anys,199
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dones,75-79 anys,20
2021,5,Sarrià-Sant Gervasi,23,Sarrià,Dones,75-79 anys,165
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dones,75-79 anys,122
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dones,75-79 anys,200
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dones,75-79 anys,438
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dones,75-79 anys,262
2021,6,Gràcia,28,Vallcarca i els Penitents,Dones,75-79 anys,153
2021,4,Les Corts,21,Pedralbes,Dones,75-79 anys,80
2021,10,Sant Martí,71,Provençals del Poblenou,Homes,100 anys i més,0
2022,10,Sant Martí,73,la Verneda i la Pau,Homes,95-99 anys,6
2022,1,Ciutat Vella,1,el Raval,Dones,< 25 anys,118
2022,8,Nou Barris,49,Canyelles,Homes,25-29 anys,6
2022,8,Nou Barris,49,Canyelles,Homes,30-34 anys,14
2022,8,Nou Barris,49,Canyelles,Homes,35-39 anys,14
2022,8,Nou Barris,49,Canyelles,Homes,40-44 anys,24
2022,8,Nou Barris,49,Canyelles,Homes,45-49 anys,25
2022,8,Nou Barris,49,Canyelles,Homes,50-54 anys,20
2022,8,Nou Barris,49,Canyelles,Homes,55-59 anys,19
2022,8,Nou Barris,49,Canyelles,Homes,60-64 anys,21
2022,8,Nou Barris,49,Canyelles,Homes,65-69 anys,32
2022,8,Nou Barris,49,Canyelles,Homes,70-74 anys,29
2022,8,Nou Barris,49,Canyelles,Homes,75-79 anys,27
2022,8,Nou Barris,49,Canyelles,Homes,80-84 anys,18
2022,8,Nou Barris,49,Canyelles,Homes,85-89 anys,13
2022,8,Nou Barris,49,Canyelles,Homes,90-94 anys,6
2022,8,Nou Barris,49,Canyelles,Homes,95-99 anys,3
2022,8,Nou Barris,49,Canyelles,Homes,< 25 anys,5
2022,8,Nou Barris,49,Canyelles,Homes,100 anys i més,1
2022,8,Nou Barris,49,Canyelles,Dones,100 anys i més,0
2022,8,Nou Barris,49,Canyelles,Dones,90-94 anys,24
2022,8,Nou Barris,48,la Guineueta,Homes,100 anys i més,0
2022,8,Nou Barris,49,Canyelles,Dones,< 25 anys,0
2022,8,Nou Barris,49,Canyelles,Dones,25-29 anys,8
2022,8,Nou Barris,49,Canyelles,Dones,30-34 anys,16
2022,8,Nou Barris,49,Canyelles,Dones,35-39 anys,8
2022,8,Nou Barris,49,Canyelles,Dones,40-44 anys,18
2022,8,Nou Barris,49,Canyelles,Dones,45-49 anys,12
2022,8,Nou Barris,49,Canyelles,Dones,50-54 anys,13
2022,8,Nou Barris,49,Canyelles,Dones,55-59 anys,18
2022,8,Nou Barris,49,Canyelles,Dones,60-64 anys,42
2022,8,Nou Barris,49,Canyelles,Dones,65-69 anys,62
2022,8,Nou Barris,49,Canyelles,Dones,70-74 anys,73
2022,8,Nou Barris,49,Canyelles,Dones,75-79 anys,82
2022,8,Nou Barris,49,Canyelles,Dones,80-84 anys,53
2022,8,Nou Barris,49,Canyelles,Dones,85-89 anys,49
2022,8,Nou Barris,49,Canyelles,Dones,95-99 anys,0
2022,8,Nou Barris,50,les Roquetes,Dones,< 25 anys,13
2022,8,Nou Barris,50,les Roquetes,Dones,25-29 anys,29
2022,8,Nou Barris,50,les Roquetes,Dones,30-34 anys,41
2022,8,Nou Barris,50,les Roquetes,Homes,50-54 anys,71
2022,8,Nou Barris,50,les Roquetes,Homes,55-59 anys,62
2022,8,Nou Barris,50,les Roquetes,Homes,60-64 anys,53
2022,8,Nou Barris,50,les Roquetes,Homes,65-69 anys,42
2022,8,Nou Barris,50,les Roquetes,Homes,70-74 anys,32
2022,8,Nou Barris,50,les Roquetes,Homes,75-79 anys,37
2022,8,Nou Barris,50,les Roquetes,Homes,80-84 anys,23
2022,8,Nou Barris,50,les Roquetes,Homes,85-89 anys,19
2022,8,Nou Barris,50,les Roquetes,Homes,90-94 anys,6
2022,8,Nou Barris,50,les Roquetes,Homes,95-99 anys,2
2022,8,Nou Barris,50,les Roquetes,Homes,100 anys i més,1
2022,8,Nou Barris,51,Verdun,Dones,< 25 anys,9
2022,8,Nou Barris,51,Verdun,Dones,25-29 anys,29
2022,8,Nou Barris,51,Verdun,Dones,30-34 anys,34
2022,8,Nou Barris,51,Verdun,Dones,35-39 anys,36
2022,8,Nou Barris,50,les Roquetes,Homes,45-49 anys,83
2022,8,Nou Barris,50,les Roquetes,Homes,40-44 anys,88
2022,8,Nou Barris,50,les Roquetes,Homes,35-39 anys,46
2022,8,Nou Barris,50,les Roquetes,Homes,30-34 anys,38
2022,8,Nou Barris,50,les Roquetes,Dones,35-39 anys,36
2022,8,Nou Barris,50,les Roquetes,Dones,40-44 anys,33
2022,8,Nou Barris,50,les Roquetes,Dones,45-49 anys,37
2022,8,Nou Barris,50,les Roquetes,Dones,50-54 anys,59
